,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
220,09/23/2020,IL,281312,279114.0,2198.0,1848,0.0,8744,8508.0,236.0,22,0.0,09/24/2020 01:54:02 PM,Agree,Agree
221,09/18/2020,NJ,198848,,,487,0.0,16061,14270.0,1791.0,4,0.0,09/19/2020 02:00:26 PM,Not agree,Agree
222,05/26/2020,AZ,16783,16783.0,0.0,222,0.0,807,807.0,0.0,1,0.0,05/27/2020 03:37:59 PM,Agree,Agree
223,04/24/2020,IN,13680,,,641,0.0,741,741.0,0.0,35,0.0,05/25/2020 03:38:40 PM,Not agree,Agree
224,12/23/2020,MN,402519,,,1508,299.0,5030,4834.0,196.0,75,4.0,12/24/2020 02:31:20 PM,,Agree
225,12/17/2020,SC,262774,243583.0,19191.0,2655,543.0,4843,4484.0,359.0,43,3.0,12/18/2020 02:45:01 PM,Agree,Agree
226,12/14/2020,MA,293042,283146.0,9896.0,3572,0.0,11343,11135.0,208.0,37,0.0,12/15/2020 02:39:02 PM,Agree,Agree
227,04/14/2020,NM,1407,,,62,,36,,,5,,04/13/2020 04:22:39 PM,,Not agree
228,03/01/2020,MN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
229,02/22/2020,NE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
230,12/03/2020,TX,1333746,,,17552,3113.0,22000,,,244,0.0,12/22/2020 10:17:06 PM,Not agree,Not agree
231,05/19/2020,AZ,14566,14566.0,0.0,396,0.0,704,704.0,0.0,18,0.0,05/20/2020 03:28:26 PM,Agree,Agree
232,10/11/2020,CA,846579,,,3803,0.0,16564,,,64,0.0,10/12/2020 02:07:08 PM,Not agree,Not agree
233,10/27/2020,GA,379592,352254.0,27338.0,2039,438.0,7844,7844.0,0.0,17,0.0,10/28/2020 09:52:28 AM,Agree,Agree
234,03/16/2020,PA,76,,,13,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
235,05/16/2020,ID,2419,2203.0,216.0,30,13.0,73,53.0,20.0,0,0.0,05/17/2020 03:27:46 PM,Agree,Agree
236,10/08/2020,CA,834800,,,3575,0.0,16361,,,133,0.0,10/09/2020 01:43:36 PM,Not agree,Not agree
237,02/08/2020,MN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
238,07/13/2020,WA,41757,,,1101,0.0,1399,,,-39,0.0,07/14/2020 03:13:07 PM,,
239,08/18/2020,CT,51255,49236.0,2019.0,-12,3.0,4456,3571.0,885.0,0,1.0,08/19/2020 02:23:51 PM,Agree,Agree
240,08/15/2020,CT,50897,48887.0,2010.0,0,0.0,4453,3569.0,884.0,0,0.0,08/16/2020 02:57:14 PM,Agree,Agree
241,05/25/2020,TX,55971,,,623,0.0,1527,,,8,0.0,05/26/2020 02:23:02 PM,Not agree,Not agree
242,08/26/2020,AS,0,,,0,0.0,0,,,0,0.0,08/27/2020 01:42:08 PM,,
243,06/30/2020,OH,51789,48222.0,3567.0,743,45.0,2863,2615.0,248.0,45,5.0,07/01/2020 03:45:16 PM,Agree,Agree
244,12/24/2020,OK,276095,224254.0,51841.0,0,0.0,2291,2150.0,141.0,0,0.0,12/25/2020 02:25:34 PM,Agree,Agree
245,09/10/2020,GA,301835,287234.0,14601.0,2214,368.0,6204,6204.0,0.0,76,0.0,09/11/2020 09:51:03 AM,Agree,Agree
246,11/19/2020,TN,328088,304077.0,24011.0,2887,711.0,4128,3810.0,318.0,80,19.0,11/20/2020 03:06:16 PM,Agree,Agree
247,09/22/2020,SC,140789,137406.0,3383.0,2665,143.0,3243,3067.0,176.0,31,4.0,09/23/2020 01:51:22 PM,Agree,Agree
248,09/23/2020,WA,83702,,,509,0.0,2081,,,11,0.0,09/24/2020 01:54:02 PM,,
249,05/03/2020,SC,6626,6626.0,0.0,137,0.0,275,275.0,0.0,8,0.0,05/04/2020 10:49:24 PM,Agree,Agree
250,11/21/2020,MS,143180,117309.0,25871.0,779,238.0,3676,3233.0,443.0,19,10.0,11/22/2020 03:02:23 PM,Agree,Agree
251,07/27/2020,FL,427698,,,8854,95.0,5931,,,77,0.0,07/28/2020 02:21:07 PM,Not agree,Not agree
252,04/05/2020,MD,4045,,,920,,91,,,38,,04/04/2020 04:22:39 PM,,Agree
253,06/01/2020,PA,72894,70864.0,2030.0,612,26.0,5667,,,100,29.0,06/02/2020 02:16:17 PM,Agree,Not agree
254,12/28/2020,AZ,504423,481423.0,23000.0,10086,391.0,8469,7693.0,776.0,42,2.0,12/29/2020 02:56:32 PM,Agree,Agree
255,05/22/2020,NJ,152719,,,1247,0.0,10985,10985.0,0.0,142,0.0,05/23/2020 05:58:16 PM,Not agree,Agree
256,12/27/2020,PR,73658,69661.0,3997.0,431,35.0,1456,1205.0,251.0,11,2.0,12/28/2020 02:42:49 PM,Agree,Agree
257,10/23/2020,OH,192948,181869.0,11079.0,2518,73.0,5184,4874.0,310.0,23,-1.0,10/24/2020 01:26:44 PM,Agree,Agree
258,03/02/2020,MN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
259,11/16/2020,ND,65967,65967.0,0.0,1082,0.0,769,,,26,0.0,11/17/2020 02:52:47 PM,Agree,Not agree
260,11/01/2020,WY,13723,11638.0,2085.0,425,63.0,87,87.0,0.0,0,0.0,11/02/2020 02:53:09 PM,Agree,Agree
261,06/03/2020,WI,19400,19400.0,0.0,483,0.0,616,616.0,0.0,9,0.0,06/04/2020 03:03:31 PM,Agree,Agree
262,12/15/2020,MN,384164,,,2323,173.0,4542,4369.0,173.0,21,2.0,12/16/2020 02:28:57 PM,,Agree
263,12/26/2020,PR,73227,69265.0,3962.0,784,-20.0,1445,1196.0,249.0,13,4.0,12/27/2020 02:44:47 PM,Agree,Agree
264,09/22/2020,NE,41785,,,397,0.0,461,,,9,0.0,09/23/2020 01:51:22 PM,Not agree,Not agree
265,04/05/2020,WY,200,,,13,,0,,,0,,04/04/2020 04:22:39 PM,Agree,Agree
266,10/08/2020,WY,7092,6031.0,1061.0,193,28.0,54,54.0,0.0,1,0.0,10/09/2020 01:43:36 PM,Agree,Agree
267,10/17/2020,VA,166138,155838.0,10300.0,900,130.0,3433,3186.0,247.0,11,0.0,10/18/2020 01:26:54 PM,Agree,Agree
268,06/16/2020,MS,20641,20500.0,141.0,489,2.0,939,923.0,16.0,24,0.0,06/17/2020 03:06:04 PM,Agree,Agree
269,07/23/2020,MS,49663,49050.0,613.0,1610,28.0,1463,1428.0,35.0,27,0.0,07/24/2020 02:18:40 PM,Agree,Agree
270,08/08/2020,MI,96191,86889.0,9302.0,721,23.0,6520,6250.0,270.0,-4,-7.0,08/09/2020 02:03:10 PM,Agree,Agree
271,02/29/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
272,07/18/2020,TN,76336,75597.0,739.0,2517,58.0,838,807.0,31.0,23,1.0,07/19/2020 03:05:47 PM,Agree,Agree
273,02/05/2020,GA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
274,08/25/2020,AS,0,,,0,0.0,0,,,0,0.0,08/26/2020 01:51:40 PM,,
275,02/15/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
276,10/07/2020,WA,91208,,,545,0.0,2177,,,12,0.0,10/08/2020 01:56:57 PM,,
277,01/31/2020,CT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
278,04/27/2020,OH,16325,15699.0,626.0,362,23.0,753,712.0,41.0,25,0.0,05/25/2020 03:38:40 PM,Agree,Agree
279,08/13/2020,ID,26631,24883.0,1748.0,498,33.0,251,225.0,26.0,5,1.0,08/14/2020 02:30:03 PM,Agree,Agree
280,07/01/2020,WV,2979,2877.0,102.0,74,1.0,93,,,0,0.0,07/02/2020 03:10:03 PM,Agree,Not agree
281,12/03/2020,FL,1012456,,,10656,6582.0,18874,,,98,9.0,12/04/2020 03:00:59 PM,Not agree,Not agree
282,08/26/2020,NE,32727,,,379,0.0,386,,,3,0.0,08/27/2020 01:42:08 PM,Not agree,Not agree
283,03/01/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
284,09/27/2020,SC,145887,141909.0,3978.0,614,43.0,3326,3144.0,182.0,3,0.0,09/28/2020 01:50:59 PM,Agree,Agree
285,09/30/2020,ID,42048,38186.0,3862.0,614,127.0,469,431.0,38.0,5,1.0,10/01/2020 01:42:11 PM,Agree,Agree
286,06/05/2020,SC,13453,13453.0,0.0,448,0.0,538,538.0,0.0,13,0.0,06/06/2020 02:31:37 PM,Agree,Agree
287,11/12/2020,MI,259183,236225.0,22958.0,7311,371.0,8185,7811.0,374.0,49,4.0,11/13/2020 02:54:34 PM,Agree,Agree
288,02/29/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
289,10/29/2020,SC,174591,166344.0,8247.0,1100,233.0,3889,3645.0,244.0,13,2.0,10/30/2020 01:37:23 PM,Agree,Agree
290,03/29/2020,GA,2835,2833.0,2.0,243,0.0,84,,,5,,03/28/2020 12:22:39 PM,Agree,Agree
291,02/27/2020,PA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
292,04/11/2020,MS,2642,,,173,,93,,,11,,04/10/2020 04:22:39 PM,Agree,Agree
293,11/07/2020,NV,108746,,,1824,0.0,1850,,,5,0.0,11/08/2020 02:40:34 PM,,
294,07/14/2020,NE,21717,,,318,0.0,286,,,-2,0.0,07/15/2020 03:05:12 PM,Not agree,Not agree
295,11/02/2020,CA,930628,,,4094,0.0,17672,,,5,0.0,11/03/2020 02:57:05 PM,Not agree,Not agree
296,11/18/2020,SC,199447,187774.0,11673.0,1547,301.0,4182,3906.0,276.0,26,4.0,11/19/2020 03:01:36 PM,Agree,Agree
297,06/15/2020,PR,5951,1479.0,4472.0,61,59.0,147,57.0,90.0,0,0.0,06/16/2020 02:10:11 PM,Agree,Agree
298,05/30/2020,PR,3718,1300.0,2418.0,71,64.0,133,62.0,71.0,1,1.0,05/31/2020 02:43:17 PM,Agree,Agree
299,06/25/2020,PR,6922,1583.0,5339.0,45,41.0,151,57.0,94.0,0,0.0,06/26/2020 07:18:27 PM,Agree,Agree
300,05/29/2020,TX,61006,,,1230,0.0,1626,,,25,0.0,05/30/2020 03:47:59 PM,Not agree,Not agree
301,06/21/2020,AR,15561,,,419,0.0,225,,,1,0.0,06/22/2020 03:24:02 PM,Not agree,Not agree
302,05/23/2020,WV,1729,1690.0,39.0,24,2.0,72,,,0,0.0,05/24/2020 02:15:55 PM,Agree,Not agree
303,04/09/2020,MN,1336,,,94,,57,,,7,,04/08/2020 04:22:39 PM,,Agree
304,10/03/2020,VA,151870,143883.0,7987.0,1067,107.0,3273,3060.0,213.0,3,0.0,10/04/2020 01:35:23 PM,Agree,Agree
305,12/07/2020,GA,506690,448683.0,58007.0,5285,424.0,9851,9007.0,844.0,45,9.0,12/08/2020 02:59:49 PM,Agree,Agree
306,07/13/2020,KY,19653,18824.0,829.0,264,2.0,629,625.0,4.0,4,0.0,07/14/2020 03:13:07 PM,Agree,Agree
307,02/08/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
308,12/04/2020,NV,162434,,,2902,0.0,2272,,,23,0.0,12/05/2020 02:29:17 PM,,
309,06/19/2020,CT,45557,43610.0,1947.0,117,0.0,4238,3385.0,853.0,12,5.0,06/20/2020 02:15:45 PM,Agree,Agree
310,03/14/2020,IN,12,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
311,09/05/2020,MA,130253,120454.0,9799.0,438,22.0,9116,8907.0,209.0,-10,-25.0,09/06/2020 02:09:04 PM,Agree,Agree
312,10/08/2020,MD,130159,,,734,0.0,3990,3845.0,145.0,11,1.0,10/09/2020 01:43:36 PM,,Agree
313,10/18/2020,MS,110592,98947.0,11645.0,352,99.0,3171,2879.0,292.0,0,0.0,10/19/2020 02:06:44 PM,Agree,Agree
314,07/15/2020,MI,78913,71197.0,7716.0,1049,158.0,6330,6085.0,245.0,4,0.0,07/16/2020 02:22:21 PM,Agree,Agree
315,12/19/2020,LA,282434,,,0,0.0,6994,6664.0,330.0,0,0.0,12/20/2020 02:32:33 PM,Not agree,Agree
316,10/20/2020,MI,165994,149392.0,16602.0,1871,285.0,7383,7053.0,330.0,20,-2.0,10/21/2020 01:34:31 PM,Agree,Agree
317,05/12/2020,WA,17330,,,208,0.0,962,,,17,0.0,05/13/2020 03:26:08 PM,,
318,01/23/2020,AZ,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
319,06/03/2020,MS,16560,16447.0,113.0,238,2.0,794,778.0,16.0,12,1.0,06/04/2020 03:03:31 PM,Agree,Agree
320,04/14/2020,ND,341,,,10,,9,,,1,,04/13/2020 04:22:39 PM,Agree,Not agree
321,11/27/2020,MI,369801,341941.0,27860.0,17368,206.0,9357,8933.0,424.0,187,15.0,11/28/2020 02:46:47 PM,Agree,Agree
322,02/25/2020,RMI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
323,02/16/2020,NE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
324,03/03/2020,ID,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
325,06/02/2020,LA,40857,,,405,0.0,2835,2724.0,111.0,34,0.0,06/03/2020 02:11:36 PM,Not agree,Agree
326,12/21/2020,AL,324832,264791.0,60041.0,2380,187.0,4389,3849.0,540.0,0,0.0,12/22/2020 02:35:48 PM,Agree,Agree
327,10/27/2020,AL,186437,159439.0,26998.0,1115,377.0,2892,2699.0,193.0,26,7.0,10/28/2020 01:52:28 PM,Agree,Agree
328,05/16/2020,WY,741,559.0,182.0,25,7.0,7,7.0,0.0,0,0.0,05/17/2020 03:27:46 PM,Agree,Agree
329,03/19/2020,AL,78,,,27,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
330,12/10/2020,LA,261329,,,2415,328.0,6724,6426.0,298.0,40,7.0,12/11/2020 03:06:51 PM,Not agree,Agree
331,03/04/2020,ID,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
332,06/05/2020,IN,36578,,,482,0.0,2258,2078.0,180.0,27,1.0,06/06/2020 02:31:37 PM,Not agree,Agree
333,08/24/2020,AZ,198414,196821.0,1593.0,311,11.0,4771,4514.0,257.0,0,1.0,08/25/2020 02:02:54 PM,Agree,Agree
334,04/15/2020,TX,15492,,,868,,364,,,46,,04/15/2020 04:22:39 PM,Not agree,Not agree
335,05/06/2020,AL,8691,8691.0,0.0,12,-214.0,343,343.0,0.0,20,-1.0,05/07/2020 10:59:02 PM,Agree,Agree
336,10/31/2020,TN,260672,245904.0,14768.0,1184,166.0,3353,3165.0,188.0,12,3.0,11/01/2020 03:03:08 PM,Agree,Agree
337,07/16/2020,AR,31114,,,817,0.0,341,,,6,0.0,07/17/2020 02:31:01 PM,Not agree,Not agree
338,08/19/2020,NV,63248,,,394,5.0,1162,,,32,0.0,08/20/2020 03:11:45 PM,,
339,04/30/2020,NJ,118652,,,2388,0.0,7228,7228.0,0.0,458,0.0,05/01/2020 09:00:19 PM,Not agree,Agree
340,10/22/2020,NE,61285,,,977,0.0,587,,,11,0.0,10/23/2020 01:44:31 PM,Not agree,Not agree
341,03/13/2020,FL,31,,,0,,2,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
342,02/25/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
343,04/06/2020,NV,1953,,,117,,58,,,12,,04/05/2020 04:22:39 PM,,
344,04/29/2020,CO,14675,13148.0,1527.0,437,30.0,766,642.0,124.0,30,5.0,04/30/2020 04:07:01 PM,Agree,Agree
345,06/11/2020,KY,11945,11637.0,308.0,62,1.0,493,491.0,2.0,9,0.0,06/12/2020 02:17:59 PM,Agree,Agree
346,03/12/2020,OK,3,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
347,10/15/2020,IN,141212,,,1943,0.0,3864,3632.0,232.0,28,5.0,10/16/2020 01:33:55 PM,Not agree,Agree
348,02/19/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
349,03/12/2020,CT,7,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
350,12/17/2020,PR,66132,63075.0,3057.0,1381,89.0,1333,1094.0,239.0,10,2.0,12/18/2020 02:45:01 PM,Agree,Agree
351,10/24/2020,WA,102264,,,919,0.0,2296,,,0,0.0,10/25/2020 01:45:35 PM,,
352,03/10/2020,PA,12,,,2,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
353,05/15/2020,CA,74936,,,1772,0.0,3108,,,76,0.0,05/16/2020 03:46:44 PM,Not agree,Not agree
354,02/24/2020,NV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
355,12/01/2020,VA,242481,214387.0,28094.0,2417,947.0,4113,3768.0,345.0,20,2.0,12/02/2020 03:48:48 PM,Agree,Agree
356,03/30/2020,RMI,0,,,0,,0,,,0,,03/29/2020 04:22:39 PM,Agree,Agree
357,05/14/2020,NJ,142704,,,1144,0.0,9946,9946.0,0.0,244,0.0,05/15/2020 04:11:22 PM,Not agree,Agree
358,12/01/2020,ND,80135,80135.0,0.0,480,0.0,966,,,12,0.0,12/02/2020 03:48:48 PM,Agree,Not agree
359,05/26/2020,MI,55104,55104.0,0.0,223,0.0,5266,5266.0,0.0,26,0.0,05/27/2020 03:37:59 PM,Agree,Agree
360,09/17/2020,WV,13430,13109.0,321.0,234,6.0,294,,,4,0.0,09/18/2020 01:48:37 PM,Agree,Not agree
361,06/30/2020,LA,58095,,,1014,0.0,3221,3113.0,108.0,22,0.0,07/01/2020 03:45:16 PM,Not agree,Agree
362,02/05/2020,OK,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
363,11/12/2020,CA,991609,,,6927,0.0,18108,,,38,0.0,11/13/2020 02:54:34 PM,Not agree,Not agree
364,05/24/2020,MS,13458,13363.0,95.0,206,3.0,635,624.0,11.0,10,11.0,05/25/2020 02:12:49 PM,Agree,Agree
365,07/07/2020,MS,32214,31966.0,248.0,957,19.0,1158,1139.0,19.0,44,1.0,07/08/2020 02:12:08 PM,Agree,Agree
366,10/13/2020,IL,327781,324743.0,3038.0,2851,0.0,9272,9026.0,246.0,29,0.0,10/14/2020 01:28:39 PM,Agree,Agree
367,09/30/2020,AS,0,,,0,0.0,0,,,0,0.0,10/01/2020 01:42:11 PM,,
368,03/04/2020,AS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
369,05/12/2020,CO,20091,18211.0,1880.0,356,38.0,1006,855.0,151.0,20,7.0,05/13/2020 03:26:08 PM,Agree,Agree
370,11/29/2020,CO,228772,218646.0,10126.0,3489,36.0,3003,2530.0,473.0,20,1.0,11/30/2020 02:51:40 PM,Agree,Agree
371,04/29/2020,SC,5881,5881.0,0.0,146,0.0,203,203.0,0.0,11,0.0,04/30/2020 04:07:01 PM,Agree,Agree
372,11/20/2020,KY,152206,125825.0,26381.0,3816,672.0,1762,1720.0,42.0,20,1.0,11/21/2020 02:59:41 PM,Agree,Agree
373,01/26/2020,MS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
374,09/23/2020,MD,121800,,,503,0.0,3909,3765.0,144.0,7,-2.0,09/24/2020 01:54:02 PM,,Agree
375,08/05/2020,KY,32741,30712.0,2029.0,544,70.0,752,748.0,4.0,1,0.0,08/06/2020 02:12:27 PM,Agree,Agree
376,12/01/2020,MA,231070,221174.0,9896.0,2845,0.0,10750,10542.0,208.0,30,0.0,12/02/2020 03:48:48 PM,Agree,Agree
377,04/20/2020,WA,12085,,,295,0.0,652,,,17,0.0,04/20/2020 04:22:39 PM,,
378,06/13/2020,NJ,166603,,,439,0.0,12589,12589.0,0.0,100,0.0,06/14/2020 02:19:43 PM,Not agree,Agree
379,05/18/2020,MS,11704,11704.0,0.0,272,0.0,555,555.0,0.0,27,0.0,05/19/2020 03:45:23 PM,Agree,Agree
380,11/06/2020,OK,138202,120253.0,17949.0,1878,118.0,1436,1395.0,41.0,16,0.0,11/07/2020 02:45:17 PM,Agree,Agree
381,11/11/2020,ND,59173,59173.0,0.0,1800,0.0,697,,,11,0.0,11/12/2020 02:55:21 PM,Agree,Not agree
382,10/09/2020,PA,169308,163321.0,5987.0,1380,122.0,8308,,,9,-33.0,10/10/2020 01:30:17 PM,Agree,Not agree
383,05/02/2020,NJ,123717,,,2527,0.0,7742,7742.0,0.0,204,0.0,05/03/2020 03:36:03 PM,Not agree,Agree
384,03/11/2020,WA,366,,,99,,29,,,5,,03/26/2020 04:22:39 PM,,
385,03/08/2020,VA,2,,,2,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
386,08/03/2020,PR,19324,7413.0,11911.0,533,233.0,237,127.0,110.0,7,-1.0,08/04/2020 02:09:35 PM,Agree,Agree
387,09/18/2020,CA,769831,,,3630,0.0,14812,,,91,0.0,09/19/2020 02:00:26 PM,Not agree,Not agree
388,09/24/2020,TX,723919,,,4320,0.0,15267,,,138,0.0,09/25/2020 01:54:10 PM,Not agree,Not agree
389,01/28/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
390,11/18/2020,VA,210788,190157.0,20631.0,1954,651.0,3896,3594.0,302.0,36,11.0,11/19/2020 03:01:36 PM,Agree,Agree
391,12/05/2020,KY,198065,163462.0,34603.0,3872,576.0,2062,1960.0,102.0,23,4.0,12/06/2020 02:51:16 PM,Agree,Agree
392,12/10/2020,AL,284922,234992.0,49930.0,4735,1282.0,4034,3569.0,465.0,49,5.0,12/11/2020 03:06:51 PM,Agree,Agree
393,06/12/2020,MN,29795,,,479,0.0,1305,1274.0,31.0,25,0.0,06/13/2020 05:46:26 PM,,Agree
394,07/16/2020,VA,75433,72516.0,2917.0,1002,56.0,2013,1909.0,104.0,6,0.0,07/17/2020 02:31:01 PM,Agree,Agree
395,10/22/2020,AR,102798,,,1202,309.0,1772,,,21,4.0,10/23/2020 01:44:31 PM,Not agree,Not agree
396,05/27/2020,IL,114306,114306.0,0.0,1111,0.0,5083,5083.0,0.0,160,0.0,05/28/2020 03:12:25 PM,Agree,Agree
397,08/11/2020,KY,35793,33379.0,2414.0,539,101.0,783,778.0,5.0,8,0.0,08/12/2020 01:50:14 PM,Agree,Agree
398,05/16/2020,MS,11296,11296.0,0.0,173,0.0,521,521.0,0.0,10,0.0,05/17/2020 03:27:46 PM,Agree,Agree
399,07/15/2020,NY,184024,,,465,0.0,8762,,,6,0.0,07/16/2020 02:22:21 PM,Not agree,Not agree
400,12/16/2020,AS,3,,,0,0.0,0,,,0,0.0,12/17/2020 02:33:42 PM,,
401,05/30/2020,AL,17649,17359.0,290.0,327,-1.0,620,618.0,2.0,7,0.0,05/31/2020 02:43:17 PM,Agree,Agree
402,04/30/2020,AR,3255,,,63,0.0,61,,,2,0.0,05/01/2020 09:00:19 PM,Not agree,Not agree
403,05/08/2020,MS,9378,9378.0,0.0,288,0.0,422,422.0,0.0,13,0.0,05/09/2020 09:26:08 PM,Agree,Agree
404,08/24/2020,AS,0,,,0,0.0,0,,,0,0.0,08/25/2020 02:02:54 PM,,
405,11/04/2020,RMI,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/05/2020 02:39:23 PM,Agree,Agree
406,06/03/2020,AL,18851,18554.0,297.0,80,0.0,653,651.0,2.0,0,0.0,06/04/2020 03:03:31 PM,Agree,Agree
407,07/20/2020,GA,147804,143697.0,4107.0,2766,317.0,3176,3176.0,0.0,3,0.0,07/21/2020 10:50:17 AM,Agree,Agree
408,10/28/2020,MN,139444,,,1908,110.0,2440,2373.0,67.0,19,0.0,10/29/2020 02:11:33 PM,,Agree
409,04/07/2020,ND,237,,,12,,4,,,1,,04/07/2020 04:22:39 PM,Agree,Not agree
410,10/21/2020,WV,20734,19664.0,1070.0,215,64.0,413,,,5,0.0,10/22/2020 01:34:46 PM,Agree,Not agree
411,02/11/2020,OH,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
412,02/14/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
413,02/29/2020,NY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
414,10/25/2020,PA,194288,185866.0,8422.0,1666,99.0,8666,,,12,11.0,10/26/2020 01:41:41 PM,Agree,Not agree
415,09/12/2020,MD,116110,,,577,0.0,3838,3695.0,143.0,2,0.0,09/13/2020 04:17:15 PM,,Agree
416,05/13/2020,ND,1647,1647.0,0.0,76,0.0,40,,,2,0.0,05/14/2020 05:25:44 PM,Agree,Not agree
417,03/18/2020,NM,28,,,5,,0,,,0,,03/26/2020 04:22:39 PM,,Not agree
418,02/10/2020,NE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
419,12/18/2020,AS,3,,,0,0.0,0,,,0,0.0,12/19/2020 02:42:31 PM,,
420,05/06/2020,AR,3611,,,115,0.0,87,,,4,0.0,05/07/2020 10:59:02 PM,Not agree,Not agree
421,04/27/2020,KY,4146,4146.0,0.0,72,0.0,213,213.0,0.0,5,0.0,05/25/2020 03:38:40 PM,Agree,Agree
422,10/06/2020,NYC,248885,242902.0,5983.0,652,65.0,23873,19231.0,4642.0,7,-4.0,10/07/2020 01:45:01 PM,Agree,Agree
423,02/08/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
424,04/15/2020,GA,14819,14812.0,7.0,686,0.0,579,,,53,,04/15/2020 12:22:39 PM,Agree,Agree
425,03/18/2020,LA,261,,,71,,7,,,3,,03/26/2020 04:22:39 PM,Not agree,Agree
426,10/05/2020,IL,306133,303394.0,2739.0,1853,0.0,9054,8805.0,249.0,14,0.0,10/06/2020 01:33:58 PM,Agree,Agree
427,07/06/2020,NM,13507,,,251,0.0,515,,,2,8.0,07/07/2020 02:58:02 PM,,Not agree
428,08/12/2020,CA,586056,,,11645,0.0,10648,,,180,0.0,08/13/2020 02:12:28 PM,Not agree,Not agree
429,02/03/2020,AL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
430,04/19/2020,CT,17962,17962.0,0.0,412,0.0,1127,946.0,181.0,41,181.0,04/19/2020 04:22:39 PM,Agree,Agree
431,03/15/2020,MN,54,,,40,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
432,04/05/2020,WI,2267,,,155,,68,,,12,,04/04/2020 04:22:39 PM,Agree,Agree
433,10/31/2020,NYC,266628,256434.0,10194.0,577,-8.0,24013,19350.0,4663.0,12,4.0,11/01/2020 03:03:08 PM,Agree,Agree
434,05/19/2020,WY,776,583.0,193.0,10,4.0,10,10.0,0.0,0,-2.0,05/20/2020 03:28:26 PM,Agree,Agree
435,11/21/2020,WY,27410,23567.0,3843.0,281,61.0,176,176.0,0.0,0,0.0,11/22/2020 03:02:23 PM,Agree,Agree
436,06/11/2020,VA,53211,50853.0,2358.0,564,-14.0,1534,1426.0,108.0,14,1.0,06/12/2020 02:17:59 PM,Agree,Agree
437,03/01/2020,NV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
438,05/08/2020,AR,3747,,,82,0.0,88,,,0,0.0,05/09/2020 09:26:08 PM,Not agree,Not agree
439,02/02/2020,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
440,10/28/2020,AZ,241165,235633.0,5532.0,1043,17.0,5905,5614.0,291.0,14,1.0,10/29/2020 02:11:33 PM,Agree,Agree
